parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
secondary,rank_preserving,2454,27,0.5,True,11.570924254626046,10.009255750017108,11.570924254626046,True,7.3673941054547,True,11.570924254626046,True,22.78311007929493
secondary,rank_preserving,2455,25,0.5384615384615384,True,10.745728451308027,9.923630178081437,10.745728451308027,True,7.317933020987349,True,10.745728451308027,True,21.416320752726662
secondary,rank_preserving,2456,24,0.625,True,12.13171612458867,9.781630995982496,12.13171612458867,True,7.291061085764268,True,12.13171612458867,True,23.154291811759748
secondary,rank_preserving,2457,25,0.6,True,10.052442291448422,9.920249823312322,10.052442291448422,True,7.232879253374092,True,10.052442291448422,True,23.009395278847748
secondary,rank_preserving,2458,26,0.5185185185185185,True,13.342392435697379,12.6826777381177,13.342392435697379,True,6.754124940335889,True,13.342392435697379,True,26.21193570411407
secondary,rank_preserving,2459,27,0.5555555555555556,True,13.888307892140318,13.6393939235917,13.888307892140318,True,8.047894603452484,True,13.888307892140318,True,25.64855543530639
secondary,rank_preserving,2460,26,0.5769230769230769,True,10.095137735175657,7.71558235944787,10.095137735175657,True,6.452161197855942,True,10.095137735175657,True,19.801648513729745
secondary,rank_preserving,2461,26,0.5185185185185185,True,10.363373045877218,9.193183607326832,10.363373045877218,True,9.193183607326832,True,10.363373045877218,True,22.56549066532883
secondary,rank_preserving,2462,24,0.39285714285714285,True,6.168748793629674,5.951587868132073,6.168748793629674,True,5.951587868132073,True,6.168748793629674,True,16.843262063281603
secondary,rank_preserving,2463,26,0.5769230769230769,True,11.48310431076693,9.460292913176595,11.48310431076693,True,7.30738869595868,True,11.48310431076693,True,23.170827789694847
secondary,rank_preserving,2464,29,0.4666666666666667,True,13.887003738518313,12.758989985487911,13.887003738518313,True,6.4821699365738095,True,13.887003738518313,True,24.70973073633469
secondary,rank_preserving,2465,32,0.42424242424242425,True,13.75175002334954,11.776674169943965,13.75175002334954,True,6.050731199662615,True,13.75175002334954,True,24.263212995933504
secondary,rank_preserving,2466,17,0.6842105263157895,True,6.888955458262594,6.4034307900927425,6.888955458262594,False,8.849400432032184,True,6.888955458262594,True,19.84676651767229
secondary,rank_preserving,2467,26,0.5769230769230769,True,10.742366898561214,10.318023194426303,10.742366898561214,True,8.328293002108113,True,10.742366898561214,True,23.576441523965983
secondary,rank_preserving,2468,31,0.4375,True,13.177016063617085,12.706023475668498,13.177016063617085,True,6.665190498514555,True,13.177016063617085,True,26.349220598802
secondary,rank_preserving,2469,28,0.5357142857142857,True,12.846717622327247,11.675138878277645,12.846717622327247,True,8.98464235927427,True,12.846717622327247,True,26.10657607783613
secondary,rank_preserving,2470,26,0.4642857142857143,True,7.6904572706320815,7.507344405944496,7.6904572706320815,False,7.778856207388242,True,7.6904572706320815,True,18.70480920675649
secondary,rank_preserving,2471,25,0.5384615384615384,True,10.37428381749372,9.87144375624474,10.37428381749372,True,9.040398383664549,True,10.37428381749372,True,23.955085182035496
secondary,rank_preserving,2472,25,0.48148148148148145,True,7.3994275048470515,7.389437012169366,7.3994275048470515,False,7.413740950475557,True,7.3994275048470515,True,17.166352211652466
secondary,rank_preserving,2473,21,0.5,True,10.545367350409922,9.231177588362709,10.545367350409922,True,7.466565208042869,True,10.545367350409922,True,20.708663763546646
