parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,unconstrained,3731,17,0.6842105263157895,True,8.512476697127367,7.883889802101867,8.512476697127367,False,8.758165360964291,True,8.512476697127367,True,20.613098210420425
primary,unconstrained,3732,20,0.75,True,11.219689912791434,11.095489266852814,11.219689912791434,True,6.095489266852814,True,11.219689912791434,True,21.676719828282703
primary,unconstrained,3733,20,0.75,True,10.457012542469258,8.833853183935071,10.457012542469258,True,6.833853183935071,True,10.457012542469258,True,22.346266703757667
primary,unconstrained,3734,16,0.7222222222222222,True,7.03296498307895,5.138605185360134,7.03296498307895,False,8.72625678105311,True,7.03296498307895,True,18.98627767279431
primary,unconstrained,3735,16,0.631578947368421,True,9.794862498872522,7.466185073374473,9.794862498872522,True,5.466185073374473,True,9.794862498872522,True,19.76538173157758
primary,unconstrained,3736,20,0.75,True,11.024908789249368,8.454444871892605,11.024908789249368,True,6.454444871892605,True,11.024908789249368,True,22.964410793825035
primary,unconstrained,3737,15,0.5789473684210527,True,8.238916178973664,6.818506606506968,8.238916178973664,True,6.818506606506968,True,8.238916178973664,True,18.185662873305446
primary,unconstrained,3738,18,0.7368421052631579,True,7.842013661098976,5.959909949769207,7.842013661098976,True,5.959909949769207,True,7.842013661098976,True,17.97526418445077
primary,unconstrained,3739,18,0.7368421052631579,True,7.672672968304922,6.205010935821766,7.672672968304922,True,6.205010935821766,True,7.672672968304922,True,18.056399360322846
primary,unconstrained,3740,19,0.7,True,8.82491316210493,7.915091279475542,8.82491316210493,True,7.915091279475542,True,8.82491316210493,True,19.203113838643205
primary,unconstrained,3741,20,0.75,True,10.931991250137623,9.889524431931147,10.931991250137623,True,7.889524431931146,True,10.931991250137623,True,21.848107478696974
primary,unconstrained,3742,21,0.7142857142857143,True,11.958934637907658,11.00185059400811,11.958934637907658,True,5.001850594008109,True,11.958934637907658,True,22.403626693481797
primary,unconstrained,3743,16,0.7222222222222222,True,8.27753805133111,7.737500228834648,8.27753805133111,False,8.819885456331711,True,8.27753805133111,True,19.514207596791866
primary,unconstrained,3744,19,0.7894736842105263,True,10.694511384447223,9.327552804238428,10.694511384447223,True,7.327552804238428,True,10.694511384447223,True,20.773745349668935
primary,unconstrained,3745,20,0.75,True,12.17034245895922,9.563740848881125,12.17034245895922,True,7.563740848881125,True,12.17034245895922,True,22.677505729056715
primary,unconstrained,3746,17,0.6842105263157895,True,6.018069684764237,5.3343292288440605,6.018069684764237,False,8.209177114907641,True,6.018069684764237,True,16.70435873519441
primary,unconstrained,3747,16,0.55,True,13.5541352355719,10.87206590987552,13.5541352355719,True,4.87206590987552,True,13.5541352355719,True,23.376672619871663
primary,unconstrained,3748,15,0.5,True,7.647044085312501,7.298495557957358,7.647044085312501,False,7.649526423311145,True,7.647044085312501,True,17.907445456616962
primary,unconstrained,3749,17,0.6842105263157895,True,7.263446842299409,7.177719102121275,7.263446842299409,False,7.876078059237453,True,7.263446842299409,True,19.259995053787012
primary,unconstrained,3750,22,0.6818181818181818,True,10.60065372538248,10.337542855901933,10.60065372538248,True,8.337542855901933,True,10.60065372538248,True,22.49615707649412
primary,unconstrained,3751,18,0.7368421052631579,True,9.332108390233573,7.365491966081924,9.332108390233573,True,7.365491966081924,True,9.332108390233573,True,19.38808919811546
primary,unconstrained,3752,16,0.7222222222222222,True,6.6911317121093745,5.1985961743265,6.6911317121093745,False,9.706627898922775,True,6.6911317121093745,True,18.816657986918063
primary,unconstrained,3753,21,0.7142857142857143,True,10.654551652365798,10.214823106425213,10.654551652365798,True,8.214823106425213,True,10.654551652365798,True,22.30671586412754
primary,unconstrained,3754,17,0.7777777777777778,True,6.242505421277709,5.912145674996812,6.242505421277709,True,5.912145674996812,True,6.242505421277709,True,16.155508392127214
primary,unconstrained,3755,17,0.7777777777777778,True,8.845425359221885,6.7193491492316095,8.845425359221885,True,4.7193491492316095,True,8.845425359221885,True,18.7246070610465
primary,unconstrained,3756,20,0.75,True,12.21995955887208,10.566158509818328,12.21995955887208,True,8.566158509818328,True,12.21995955887208,True,23.892377731239158
primary,unconstrained,3757,19,0.7894736842105263,True,8.83415800699278,7.994061399918619,8.83415800699278,True,5.994061399918619,True,8.83415800699278,True,19.18715011447651
primary,unconstrained,3758,20,0.75,True,13.350334150636666,12.629356536086574,13.350334150636666,True,7.629356536086574,True,13.350334150636666,True,24.737307667568793
primary,unconstrained,3759,16,0.7222222222222222,True,6.349382377859097,5.123952455889227,6.349382377859097,False,7.988306749606625,True,6.349382377859097,True,17.593531929564506
primary,unconstrained,3760,19,0.7,True,9.245490940300575,7.953097657544533,9.245490940300575,True,7.953097657544533,True,9.245490940300575,True,19.8106843717296
primary,unconstrained,3761,18,0.5714285714285714,True,13.305534272469465,11.836139981136473,13.305534272469465,True,5.836139981136472,True,13.305534272469465,True,23.455250600353907
primary,unconstrained,3762,18,0.8333333333333334,True,10.626953096379674,9.031935680841583,10.626953096379674,True,7.031935680841583,True,10.626953096379674,True,22.631998561074923
primary,unconstrained,3763,16,0.7222222222222222,True,7.028606006289745,6.9318863673579685,7.028606006289745,False,8.381551693776824,True,7.028606006289745,True,19.183090554531752
primary,unconstrained,3764,21,0.7142857142857143,True,13.425888788697879,11.251769560728448,13.425888788697879,True,5.251769560728448,True,13.425888788697879,True,23.883427629119957
primary,unconstrained,3765,18,0.8333333333333334,True,10.281521521804656,7.651191240728886,10.281521521804656,True,5.6511912407288865,True,10.281521521804656,True,20.61273230869068
primary,unconstrained,3766,19,0.7894736842105263,True,9.164378211011165,7.5720685571466415,9.164378211011165,True,5.5720685571466415,True,9.164378211011165,True,19.200665217507655
primary,unconstrained,3767,17,0.7777777777777778,True,7.8576018233635425,6.79651394627378,7.8576018233635425,True,6.79651394627378,True,7.8576018233635425,True,17.959890355178057
primary,unconstrained,3768,18,0.7368421052631579,True,6.390436182837624,6.150216591749308,6.390436182837624,True,6.150216591749308,True,6.390436182837624,True,17.786545655490396
primary,unconstrained,3769,20,0.75,True,11.095426657658303,10.685479665939951,11.095426657658303,True,4.685479665939952,True,11.095426657658303,True,21.08889258648186
primary,unconstrained,3770,15,0.5789473684210527,True,7.566236745472256,6.5919796636631025,7.566236745472256,True,6.5919796636631025,True,7.566236745472256,True,17.767799094417235
primary,unconstrained,3771,20,0.75,True,9.836660442199651,8.150783657670651,9.836660442199651,True,6.150783657670652,True,9.836660442199651,True,21.50290843699132
primary,unconstrained,3772,19,0.7894736842105263,True,9.50291507122044,8.230906293358414,9.50291507122044,True,6.230906293358415,True,9.50291507122044,True,20.16717776560914
primary,unconstrained,3773,19,0.7894736842105263,True,8.336180472278393,8.163064858369186,8.336180472278393,True,6.163064858369186,True,8.336180472278393,True,20.03648127961074
primary,unconstrained,3774,16,0.7222222222222222,True,6.806907805359699,5.009575390837119,6.806907805359699,False,8.71955898031111,True,6.806907805359699,True,18.94784288582187
primary,unconstrained,3775,19,0.7894736842105263,True,12.516746588837346,9.62535985234258,12.516746588837346,True,7.625359852342581,True,12.516746588837346,True,23.97384803262972
primary,unconstrained,3776,21,0.7142857142857143,True,12.604748309239211,9.812634223809814,12.604748309239211,True,7.812634223809814,True,12.604748309239211,True,24.304884360006177
primary,unconstrained,3777,18,0.8333333333333334,True,8.783433992319235,8.658208868580552,8.783433992319235,True,6.658208868580552,True,8.783433992319235,True,18.911424582846685
primary,unconstrained,3778,18,0.8333333333333334,True,12.009083809964087,9.296666685590058,12.009083809964087,True,7.296666685590059,True,12.009083809964087,True,23.890423725849125
primary,unconstrained,3779,21,0.7142857142857143,True,11.66891690907471,9.894610533973475,11.66891690907471,True,7.894610533973475,True,11.66891690907471,True,23.237589308815746
primary,unconstrained,3780,19,0.7,True,10.519764230613589,9.193088862994529,10.519764230613589,True,8.61125771102126,True,10.519764230613589,True,22.673391060801325
primary,unconstrained,3781,19,0.7,True,10.165117010554436,10.055867896383507,10.165117010554436,True,9.091287842924288,True,10.165117010554436,True,22.199584725369323
primary,unconstrained,3782,21,0.7142857142857143,True,11.892450872240898,11.884827876123447,11.892450872240898,True,5.884827876123447,True,11.892450872240898,True,22.77905084671125
primary,unconstrained,3783,20,0.75,True,11.866364583332839,9.322538719608179,11.866364583332839,True,7.322538719608178,True,11.866364583332839,True,22.768842703059743
primary,unconstrained,3784,20,0.75,True,13.792123429564,11.460655208545214,13.792123429564,True,5.460655208545213,True,13.792123429564,True,24.3804404822335
primary,unconstrained,3785,17,0.6,True,11.211071417206169,11.169047189155823,11.211071417206169,True,6.1690471891558225,True,11.211071417206169,True,21.12768220411978
primary,unconstrained,3786,20,0.75,True,12.388150814790952,11.559705058388664,12.388150814790952,True,5.559705058388663,True,12.388150814790952,True,22.883740044465398
primary,unconstrained,3787,20,0.75,True,10.16029341993165,9.363937236944365,10.16029341993165,True,7.3639372369443645,True,10.16029341993165,True,21.533156704231175
primary,unconstrained,3788,17,0.7777777777777778,True,6.723068522546841,5.767488477122514,6.723068522546841,True,5.767488477122514,True,6.723068522546841,True,16.549822589636044
primary,unconstrained,3789,18,0.8333333333333334,True,9.394995671539307,8.694067730659889,9.394995671539307,True,6.694067730659889,True,9.394995671539307,True,21.250316438797718
primary,unconstrained,3790,18,0.7368421052631579,True,8.60268127272803,7.853395085355158,8.60268127272803,True,7.853395085355158,True,8.60268127272803,True,19.620323883046265
primary,unconstrained,3791,18,0.7368421052631579,True,6.108020988976924,5.91811634432695,6.108020988976924,True,5.91811634432695,True,6.108020988976924,True,16.82205691510439
primary,unconstrained,3792,22,0.6818181818181818,True,11.33683387702662,11.282312106659786,11.33683387702662,True,9.282312106659786,True,11.33683387702662,True,23.41952132393846
primary,unconstrained,3793,22,0.6818181818181818,True,13.237910514116225,12.683009944651342,13.237910514116225,True,7.683009944651343,True,13.237910514116225,True,24.33461968181812
primary,unconstrained,3794,17,0.7777777777777778,True,7.010477348872172,6.45327731529839,7.010477348872172,True,6.45327731529839,True,7.010477348872172,True,19.00906676414788
primary,unconstrained,3795,14,0.8125,True,6.2674683255856065,4.878125203221848,6.2674683255856065,False,7.468074351641395,True,6.2674683255856065,True,18.016554137290733
primary,unconstrained,3796,15,0.5,True,7.05352224367304,5.282530183210955,7.05352224367304,True,5.282530183210955,True,7.05352224367304,True,17.084336414987735
primary,unconstrained,3797,20,0.75,True,10.971915972490907,10.320522956115312,10.971915972490907,True,5.320522956115312,True,10.971915972490907,True,21.161816419899843
primary,unconstrained,3798,19,0.7,True,7.921086642183036,7.177311860763719,7.921086642183036,True,7.177311860763719,True,7.921086642183036,True,18.89591638827996
primary,unconstrained,3799,16,0.631578947368421,True,11.26799780489375,8.335446534729694,11.26799780489375,True,6.335446534729694,True,11.26799780489375,True,21.38329819020494
primary,unconstrained,3800,18,0.8333333333333334,True,10.138124693844546,8.433153150758711,10.138124693844546,True,6.433153150758711,True,10.138124693844546,True,20.226776799918035
primary,unconstrained,3801,20,0.75,True,9.842330523409291,9.747354338075159,9.842330523409291,True,7.7473543380751595,True,9.842330523409291,True,21.618635151363065
primary,unconstrained,3802,21,0.7142857142857143,True,11.910980300271095,11.228486766885048,11.910980300271095,True,6.228486766885048,True,11.910980300271095,True,23.535439449787475
primary,unconstrained,3803,20,0.75,True,13.78563316175237,12.876285617423965,13.78563316175237,True,6.8762856174239655,True,13.78563316175237,True,25.27775466496275
primary,unconstrained,3804,17,0.7777777777777778,True,9.998022576164841,8.984152103086991,9.998022576164841,True,8.984152103086991,True,9.998022576164841,True,21.620607648489134
primary,unconstrained,3805,18,0.8333333333333334,True,10.77220852433588,9.456707088868825,10.77220852433588,True,7.456707088868824,True,10.77220852433588,True,22.59961237710912
primary,unconstrained,3806,19,0.7894736842105263,True,11.402570727013579,9.067657090222175,11.402570727013579,True,7.067657090222175,True,11.402570727013579,True,21.906869097843668
primary,unconstrained,3807,19,0.7894736842105263,True,13.222914297113755,12.592920408422653,13.222914297113755,True,7.592920408422653,True,13.222914297113755,True,24.919902925839693
primary,unconstrained,3808,20,0.6666666666666666,True,11.665995028298408,11.144288248706125,11.665995028298408,True,5.144288248706126,True,11.665995028298408,True,22.343678102075856
primary,unconstrained,3809,17,0.6842105263157895,True,7.4701685254755645,7.345142668095747,7.4701685254755645,False,8.129899701813008,True,7.4701685254755645,True,19.027410639204305
primary,unconstrained,3810,17,0.6,True,10.820990284375121,9.11991662015729,10.820990284375121,True,7.11991662015729,True,10.820990284375121,True,20.71229564677733
primary,unconstrained,3811,14,0.5263157894736842,True,6.005113603386184,5.254742314092962,6.005113603386184,False,6.552205254497999,True,6.005113603386184,True,15.821961054008256
primary,unconstrained,3812,16,0.7222222222222222,True,6.073090706498679,4.740817517687041,6.073090706498679,False,6.410991942766201,True,6.073090706498679,True,16.5854570600184
primary,unconstrained,3813,20,0.75,True,9.833099490344983,8.171692506893837,9.833099490344983,True,6.171692506893839,True,9.833099490344983,True,21.470419863260027
primary,unconstrained,3814,22,0.6818181818181818,True,11.549428447778032,11.460569216565734,11.549428447778032,True,9.460569216565732,True,11.549428447778032,True,23.46337646999698
primary,unconstrained,3815,18,0.8333333333333334,True,11.059840210665591,8.877328522259399,11.059840210665591,True,6.877328522259399,True,11.059840210665591,True,21.36908807588744
primary,unconstrained,3816,20,0.75,True,10.736320930678964,8.86938800551771,10.736320930678964,True,6.869388005517711,True,10.736320930678964,True,22.64747164805168
primary,unconstrained,3817,21,0.6363636363636364,True,10.048158726815705,9.804831759744236,10.048158726815705,True,8.224717417236493,True,10.048158726815705,True,21.512954478514402
primary,unconstrained,3818,19,0.6190476190476191,True,8.262433840582624,7.304055202125946,8.262433840582624,False,8.369774897592498,True,8.262433840582624,True,19.403546339982114
primary,unconstrained,3819,16,0.55,True,9.854997219352708,9.480867655196661,9.854997219352708,True,4.480867655196661,True,9.854997219352708,True,19.889066694652236
primary,unconstrained,3820,19,0.7,True,8.071137972058636,7.521058468074141,8.071137972058636,True,7.521058468074141,True,8.071137972058636,True,19.010680571926738
primary,unconstrained,3821,14,0.8125,True,6.064002645150284,4.94559305888198,6.064002645150284,False,8.564130946425625,True,6.064002645150284,True,17.182578136799627
primary,unconstrained,3822,19,0.7894736842105263,True,11.863058080602325,9.38811775940139,11.863058080602325,True,7.388117759401389,True,11.863058080602325,True,22.153476689189837
primary,unconstrained,3823,21,0.7142857142857143,True,12.387464292788861,10.29372905193257,12.387464292788861,True,8.29372905193257,True,12.387464292788861,True,24.05761308556253
primary,unconstrained,3824,18,0.8333333333333334,True,10.655017140717572,8.888495658748942,10.655017140717572,True,6.888495658748943,True,10.655017140717572,True,21.917021219661336
primary,unconstrained,3825,20,0.75,True,8.318429626900294,7.628460428314937,8.318429626900294,True,5.628460428314937,True,8.318429626900294,True,19.333064044138723
primary,unconstrained,3826,18,0.8333333333333334,True,8.752714682300315,7.381386983520372,8.752714682300315,True,5.381386983520373,True,8.752714682300315,True,19.490685998874827
primary,unconstrained,3827,18,0.8333333333333334,True,8.938292533261825,8.31612693437688,8.938292533261825,True,6.31612693437688,True,8.938292533261825,True,20.35279080908255
primary,unconstrained,3828,19,0.7894736842105263,True,8.959777599271803,7.328597481971042,8.959777599271803,True,5.328597481971042,True,8.959777599271803,True,19.603451580112857
primary,unconstrained,3829,18,0.7368421052631579,True,9.563039628144391,9.256104282117743,9.563039628144391,True,7.826711189120785,True,9.563039628144391,True,21.099991042319132
primary,unconstrained,3830,22,0.6818181818181818,True,13.264535759948952,12.191916808336764,13.264535759948952,True,6.191916808336762,True,13.264535759948952,True,24.93984083549652
primary,unconstrained,3831,21,0.7142857142857143,True,13.076856004325599,12.808230002230525,13.076856004325599,True,7.808230002230525,True,13.076856004325599,True,24.01561913624234
primary,unconstrained,3832,16,0.631578947368421,True,10.457546496717388,9.262867350036188,10.457546496717388,True,7.262867350036188,True,10.457546496717388,True,20.30449389067194
primary,unconstrained,3833,18,0.7368421052631579,True,7.236981265701088,7.159016006746081,7.236981265701088,True,7.159016006746081,True,7.236981265701088,True,18.582906403136995
primary,unconstrained,3834,19,0.7894736842105263,True,11.921644557223152,9.128877725628634,11.921644557223152,True,7.128877725628635,True,11.921644557223152,True,22.586944043938693
primary,unconstrained,3835,20,0.6666666666666666,True,10.367556195112087,9.372476310582911,10.367556195112087,True,8.609852798145747,True,10.367556195112087,True,22.538722867120953
primary,unconstrained,3836,19,0.7894736842105263,True,8.161674945582522,7.373863711979833,8.161674945582522,True,5.373863711979833,True,8.161674945582522,True,18.715499556493896
primary,unconstrained,3837,17,0.6842105263157895,True,6.190363211873095,5.018449940943056,6.190363211873095,False,6.833072695924651,True,6.190363211873095,True,16.42937225221548
primary,unconstrained,3838,15,0.5789473684210527,True,7.32378646342402,6.527034078607354,7.32378646342402,True,4.527034078607354,True,7.32378646342402,True,17.196796159174156
primary,unconstrained,3839,19,0.7894736842105263,True,11.611420116912425,11.161525808290317,11.611420116912425,True,6.1615258082903175,True,11.611420116912425,True,22.797414120214434
primary,unconstrained,3840,21,0.7142857142857143,True,12.814968055362515,10.181564638689803,12.814968055362515,True,8.181564638689803,True,12.814968055362515,True,24.474886362502787
primary,unconstrained,3841,17,0.7777777777777778,True,8.476827709893007,8.408161018130835,8.476827709893007,True,6.920395793744255,True,8.476827709893007,True,19.64116036015067
primary,unconstrained,3842,18,0.8333333333333334,True,11.39444434115424,9.196679468369464,11.39444434115424,True,7.196679468369465,True,11.39444434115424,True,22.61297076967455
primary,unconstrained,3843,20,0.6666666666666666,True,9.119815550108564,8.21841711079481,9.119815550108564,True,8.21841711079481,True,9.119815550108564,True,20.659501358434284
primary,unconstrained,3844,20,0.75,True,12.014738856435933,10.395829848723185,12.014738856435933,True,8.395829848723185,True,12.014738856435933,True,23.84247553661564
primary,unconstrained,3845,19,0.7,True,9.764508771329272,9.636877470810582,9.764508771329272,True,8.853497996352212,True,9.764508771329272,True,21.70847279261283
primary,unconstrained,3846,15,0.7647058823529411,True,6.944489823000107,6.866462084903038,6.944489823000107,False,7.2515193954574375,True,6.944489823000107,True,17.94001600389576
primary,unconstrained,3847,22,0.6086956521739131,True,10.478680462295745,8.783638642837044,10.478680462295745,True,8.783638642837044,True,10.478680462295745,True,21.826553990330204
primary,unconstrained,3848,21,0.7142857142857143,True,12.298986117179176,11.991913345182695,12.298986117179176,True,5.991913345182697,True,12.298986117179176,True,22.996869861764626
primary,unconstrained,3849,17,0.5238095238095238,True,10.841771684919582,10.711999857244267,10.841771684919582,True,4.711999857244267,True,10.841771684919582,True,20.904111202785195
primary,unconstrained,3850,19,0.7,True,10.1645973523757,9.06104927142328,10.1645973523757,True,8.61362144281383,True,10.1645973523757,True,22.32898240840649
primary,unconstrained,3851,14,0.8125,True,6.672752112898341,4.819178845996336,6.672752112898341,False,8.703348719255327,True,6.672752112898341,True,18.76758403140771
primary,unconstrained,3852,20,0.75,True,13.237816654829086,12.85428910442793,13.237816654829086,True,6.854289104427933,True,13.237816654829086,True,24.45448406883475
primary,unconstrained,3853,18,0.8333333333333334,True,9.498520587369331,8.418030926368049,9.498520587369331,True,6.418030926368049,True,9.498520587369331,True,20.52478216071072
primary,unconstrained,3854,21,0.7142857142857143,True,13.26421254861967,12.823232150678137,13.26421254861967,True,7.823232150678137,True,13.26421254861967,True,23.716698887781096
primary,unconstrained,3855,19,0.7,True,9.488676377722985,9.301108230679603,9.488676377722985,True,8.399990510339432,True,9.488676377722985,True,21.39456654930129
primary,unconstrained,3856,16,0.55,True,9.8605561817665,9.84361734584728,9.8605561817665,True,4.84361734584728,True,9.8605561817665,True,19.814006327205256
primary,unconstrained,3857,20,0.75,True,12.960432859744744,12.76063746125298,12.960432859744744,True,7.76063746125298,True,12.960432859744744,True,24.599051953490612
primary,unconstrained,3858,19,0.7,True,8.94247445540058,8.022702949490247,8.94247445540058,True,8.022702949490247,True,8.94247445540058,True,19.66215801446681
primary,unconstrained,3859,17,0.6842105263157895,True,6.362333214878807,5.391360827363618,6.362333214878807,False,7.581382675396421,True,6.362333214878807,True,16.798360215204056
primary,unconstrained,3860,19,0.7,True,10.511560698452008,8.97171549614242,10.511560698452008,True,8.97171549614242,True,10.511560698452008,True,21.974669786303505
primary,unconstrained,3861,17,0.7777777777777778,True,8.296398546502656,7.816789757551039,8.296398546502656,True,7.816789757551039,True,8.296398546502656,True,20.130702192947872
primary,unconstrained,3862,16,0.631578947368421,True,10.09893298667328,9.095725073995858,10.09893298667328,True,7.095725073995857,True,10.09893298667328,True,19.974019314204952
primary,unconstrained,3863,17,0.6842105263157895,True,6.806585292442665,5.291530179918299,6.806585292442665,False,7.0628758073580045,True,6.806585292442665,True,17.23068580298643
primary,unconstrained,3864,20,0.75,True,11.73561921569172,9.417960216379207,11.73561921569172,True,7.417960216379207,True,11.73561921569172,True,23.450251183661265
primary,unconstrained,3865,18,0.8333333333333334,True,9.689432726928825,8.874652622073448,9.689432726928825,True,6.874652622073448,True,9.689432726928825,True,20.096091616334036
primary,unconstrained,3866,16,0.8235294117647058,True,7.203179365336774,6.803346506844306,7.203179365336774,True,6.803346506844306,True,7.203179365336774,True,18.265267898950782
primary,unconstrained,3867,22,0.6818181818181818,True,13.822625360394111,11.724796544323775,13.822625360394111,True,5.724796544323774,True,13.822625360394111,True,25.02227203643819
primary,unconstrained,3868,23,0.6521739130434783,True,13.449339338832079,10.466332180026079,13.449339338832079,True,8.466332180026079,True,13.449339338832079,True,25.27343258400513
primary,unconstrained,3869,16,0.7222222222222222,True,6.672304933552954,5.346275731896744,6.672304933552954,False,8.665084657271601,True,6.672304933552954,True,18.121455939680665
primary,unconstrained,3870,19,0.7894736842105263,True,11.160639165177708,9.715330592961053,11.160639165177708,True,7.7153305929610525,True,11.160639165177708,True,22.326912720123737
primary,unconstrained,3871,20,0.75,True,11.456160567888304,9.500667696322477,11.456160567888304,True,7.500667696322478,True,11.456160567888304,True,21.875007257332754
primary,unconstrained,3872,20,0.75,True,10.902933238725275,9.804332516762663,10.902933238725275,True,7.804332516762663,True,10.902933238725275,True,21.55228899967682
primary,unconstrained,3873,20,0.75,True,12.25167062546841,11.956714310724337,12.25167062546841,True,5.956714310724337,True,12.25167062546841,True,22.452863295627285
primary,unconstrained,3874,19,0.7894736842105263,True,10.484654530583356,7.827037482887922,10.484654530583356,True,5.827037482887922,True,10.484654530583356,True,21.495934425694458
primary,unconstrained,3875,19,0.7894736842105263,True,9.449705975725493,9.085100613463577,9.449705975725493,True,7.0851006134635774,True,9.449705975725493,True,19.614336017383884
primary,unconstrained,3876,16,0.8235294117647058,True,7.943047179483962,7.074630776707309,7.943047179483962,True,7.074630776707309,True,7.943047179483962,True,19.55797357005531
primary,unconstrained,3877,16,0.7222222222222222,True,8.096236394548173,7.96124760375613,8.096236394548173,False,8.480088643905466,True,8.096236394548173,True,19.381808493594626
primary,unconstrained,3878,16,0.8235294117647058,True,8.093994207432441,7.455820355933277,8.093994207432441,True,7.455820355933277,True,8.093994207432441,True,19.997180002370797
primary,unconstrained,3879,18,0.65,True,9.152307712169073,8.193555095471016,9.152307712169073,False,9.207224645014932,True,9.152307712169073,True,20.85421153756702
primary,unconstrained,3880,14,0.8125,True,6.702530986933041,4.703352102563711,6.702530986933041,False,7.4045101136076,True,6.702530986933041,True,18.097879379573293
primary,unconstrained,3881,19,0.7894736842105263,True,10.923588654433289,9.455538039456496,10.923588654433289,True,7.455538039456496,True,10.923588654433289,True,20.796162350271217
primary,unconstrained,3882,22,0.6818181818181818,True,12.159971231572744,10.87794805603618,12.159971231572744,True,8.87794805603618,True,12.159971231572744,True,24.012978071406366
primary,unconstrained,3883,21,0.7142857142857143,True,12.16664022475059,12.044951816730421,12.16664022475059,True,7.04495181673042,True,12.16664022475059,True,22.58695404552274
primary,unconstrained,3884,19,0.7894736842105263,True,11.379522890627618,8.941845053005508,11.379522890627618,True,6.9418450530055065,True,11.379522890627618,True,21.558293644311608
primary,unconstrained,3885,16,0.7222222222222222,True,8.101333683934552,7.886542703034784,8.101333683934552,False,8.303339921522587,True,8.101333683934552,True,19.106002451141954
primary,unconstrained,3886,17,0.5238095238095238,True,13.76657291779659,10.76091327482797,13.76657291779659,True,4.760913274827972,True,13.76657291779659,True,23.96513850626057
primary,unconstrained,3887,14,0.8125,True,6.015832930896799,4.829622163423765,6.015832930896799,False,8.794131421589647,True,6.015832930896799,True,17.782968339667917
primary,unconstrained,3888,18,0.8333333333333334,True,9.845146616639335,8.410507000837981,9.845146616639335,True,6.41050700083798,True,9.845146616639335,True,19.822118245257847
primary,unconstrained,3889,20,0.75,True,12.403833157732372,10.349868327656438,12.403833157732372,True,8.349868327656438,True,12.403833157732372,True,24.478604784183847
primary,unconstrained,3890,19,0.7,True,9.712121299456511,9.374425027030096,9.712121299456511,True,9.374425027030096,True,9.712121299456511,True,21.86773442585683
primary,unconstrained,3891,18,0.8333333333333334,True,8.870521950407932,8.697066834229226,8.870521950407932,True,6.697066834229225,True,8.870521950407932,True,20.32161716358044
primary,unconstrained,3892,18,0.8333333333333334,True,8.928448223815748,8.768108839014086,8.928448223815748,True,6.768108839014086,True,8.928448223815748,True,20.769728666023553
primary,unconstrained,3893,17,0.6,True,12.629458284278726,11.91999708226356,12.629458284278726,True,6.91999708226356,True,12.629458284278726,True,22.792995181215183
primary,unconstrained,3894,18,0.8333333333333334,True,11.52424588988995,9.198896728365321,11.52424588988995,True,7.198896728365321,True,11.52424588988995,True,23.140505392246745
primary,unconstrained,3895,19,0.7894736842105263,True,11.54718512887634,9.104752796719884,11.54718512887634,True,7.104752796719884,True,11.54718512887634,True,22.604922883910255
primary,unconstrained,3896,19,0.7,True,7.626236259417887,7.105372458110855,7.626236259417887,True,7.105372458110855,True,7.626236259417887,True,18.684901483003877
primary,unconstrained,3897,19,0.7,True,8.179149429922433,7.71769026927833,8.179149429922433,True,6.706814060996588,True,8.179149429922433,True,20.182967082020745
primary,unconstrained,3898,14,0.8125,True,6.018727227649735,4.745657347434189,6.018727227649735,False,8.066331250056113,True,6.018727227649735,True,16.840099944487363
primary,unconstrained,3899,20,0.75,True,10.763158522597402,9.441446053390846,10.763158522597402,True,7.441446053390846,True,10.763158522597402,True,22.28715271955062
primary,unconstrained,3900,19,0.7894736842105263,True,10.598580981374155,9.31605219122298,10.598580981374155,True,7.316052191222981,True,10.598580981374155,True,21.210630106962686
primary,unconstrained,3901,22,0.6818181818181818,True,11.862400201716202,11.59370513526449,11.862400201716202,True,5.593705135264489,True,11.862400201716202,True,22.22407997152804
primary,unconstrained,3902,17,0.7777777777777778,True,8.420427974638184,7.801321094107614,8.420427974638184,True,7.801321094107614,True,8.420427974638184,True,19.934835040820218
primary,unconstrained,3903,21,0.7142857142857143,True,13.900132381933323,12.80101072059436,13.900132381933323,True,6.801010720594361,True,13.900132381933323,True,23.785382915796887
primary,unconstrained,3904,19,0.7894736842105263,True,9.3690465606791,7.764185159868767,9.3690465606791,True,5.764185159868767,True,9.3690465606791,True,19.92777666979962
primary,unconstrained,3905,20,0.75,True,13.05858627905617,11.20154351859279,13.05858627905617,True,5.201543518592789,True,13.05858627905617,True,23.182108175058783
primary,unconstrained,3906,19,0.7,True,9.464683557157766,9.249733155737905,9.464683557157766,True,9.249733155737905,True,9.464683557157766,True,21.47595519437802
primary,unconstrained,3907,22,0.6818181818181818,True,11.734870830839348,11.532361060221012,11.734870830839348,True,6.532361060221011,True,11.734870830839348,True,23.159183298449985
primary,unconstrained,3908,19,0.7,True,9.02236655876334,7.583332168785221,9.02236655876334,True,7.583332168785221,True,9.02236655876334,True,19.400177609862343
primary,unconstrained,3909,18,0.8333333333333334,True,8.466025021547864,8.425032613960429,8.466025021547864,True,6.425032613960428,True,8.466025021547864,True,19.49350309724278
