parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,rank_preserving,6642,22,0.6818181818181818,True,12.912256527169673,11.887400752480897,12.912256527169673,True,5.887400752480897,True,12.912256527169673,True,23.74081260071725
primary,rank_preserving,6643,19,0.7,True,8.607028902853656,7.235089995872674,8.607028902853656,True,7.235089995872674,True,8.607028902853656,True,19.48876984800363
primary,rank_preserving,6644,22,0.6818181818181818,True,10.758476293433134,10.486852871801268,10.758476293433134,True,8.486852871801268,True,10.758476293433134,True,22.73329268675932
primary,rank_preserving,6645,21,0.7142857142857143,True,10.202637994750498,9.919705601163306,10.202637994750498,True,7.919705601163306,True,10.202637994750498,True,21.744209523874073
primary,rank_preserving,6646,16,0.631578947368421,True,9.867175025073387,8.35808840836777,9.867175025073387,True,6.35808840836777,True,9.867175025073387,True,19.96125191465155
primary,rank_preserving,6647,18,0.7368421052631579,True,8.69111337759487,8.403960666722712,8.69111337759487,True,8.403960666722712,True,8.69111337759487,True,20.822016358272183
primary,rank_preserving,6648,20,0.75,True,13.099237481193224,11.998402049481516,13.099237481193224,True,5.998402049481516,True,13.099237481193224,True,23.926845357670423
primary,rank_preserving,6649,18,0.8333333333333334,True,9.85770563058887,8.70269879078649,9.85770563058887,True,6.70269879078649,True,9.85770563058887,True,20.306140531339977
primary,rank_preserving,6650,20,0.75,True,12.064525635003571,10.100759049786335,12.064525635003571,True,8.100759049786335,True,12.064525635003571,True,23.686409563726905
primary,rank_preserving,6651,20,0.75,True,13.058363841618533,12.224650098749253,13.058363841618533,True,6.224650098749254,True,13.058363841618533,True,23.60816536963787
primary,rank_preserving,6652,15,0.5789473684210527,True,7.315126608104507,5.701905127092736,7.315126608104507,True,5.701905127092736,True,7.315126608104507,True,17.43327991720669
primary,rank_preserving,6653,18,0.7368421052631579,True,6.421793115781018,6.315987130822737,6.421793115781018,True,6.315987130822737,True,6.421793115781018,True,17.036622995535776
primary,rank_preserving,6654,21,0.7142857142857143,True,13.908905791548252,12.872385685524804,13.908905791548252,True,6.872385685524804,True,13.908905791548252,True,24.516641284388452
primary,rank_preserving,6655,18,0.8333333333333334,True,10.710703537939947,8.295144456636205,10.710703537939947,True,6.295144456636206,True,10.710703537939947,True,21.775207537857767
primary,rank_preserving,6656,16,0.631578947368421,True,9.969016275257076,8.83017620772917,9.969016275257076,True,6.830176207729171,True,9.969016275257076,True,19.983822181605127
primary,rank_preserving,6657,18,0.7368421052631579,True,7.728886630064888,6.369021898354857,7.728886630064888,True,6.369021898354857,True,7.728886630064888,True,18.867721325608752
primary,rank_preserving,6658,20,0.75,True,13.890384050941018,11.568733159178255,13.890384050941018,True,5.5687331591782545,True,13.890384050941018,True,24.320547487111504
primary,rank_preserving,6659,18,0.8333333333333334,True,9.315568896314945,8.745425906504918,9.315568896314945,True,6.745425906504918,True,9.315568896314945,True,19.415278832081654
primary,rank_preserving,6660,21,0.7142857142857143,True,12.804184238633532,12.182235018759686,12.804184238633532,True,7.182235018759686,True,12.804184238633532,True,24.339467312599208
primary,rank_preserving,6661,18,0.5714285714285714,True,13.77417383768697,11.476862386504454,13.77417383768697,True,5.476862386504453,True,13.77417383768697,True,23.840251469358275
primary,rank_preserving,6662,19,0.7894736842105263,True,8.121437482437688,7.496342363030361,8.121437482437688,True,5.496342363030361,True,8.121437482437688,True,18.30626697960491
primary,rank_preserving,6663,18,0.8333333333333334,True,10.780994780501342,8.455685987834483,10.780994780501342,True,6.455685987834483,True,10.780994780501342,True,21.832590648394465
primary,rank_preserving,6664,20,0.75,True,13.075105959144146,12.402550098977466,13.075105959144146,True,6.402550098977467,True,13.075105959144146,True,23.90012051552142
primary,rank_preserving,6665,22,0.6818181818181818,True,13.112482882580858,10.246122717348484,13.112482882580858,True,8.246122717348486,True,13.112482882580858,True,24.847533633199845
primary,rank_preserving,6666,19,0.7894736842105263,True,9.326393356824354,8.933386642950648,9.326393356824354,True,6.933386642950649,True,9.326393356824354,True,19.59137398799068
primary,rank_preserving,6667,19,0.7894736842105263,True,10.858033962014286,10.234734156685859,10.858033962014286,True,5.2347341566858585,True,10.858033962014286,True,21.002086694716667
primary,rank_preserving,6668,16,0.55,True,6.232386433768826,5.407043439529177,6.232386433768826,True,5.407043439529177,True,6.232386433768826,True,16.594334078203513
primary,rank_preserving,6669,21,0.7142857142857143,True,11.454168609025608,9.30187144315671,11.454168609025608,True,7.30187144315671,True,11.454168609025608,True,22.511391083379483
primary,rank_preserving,6670,17,0.7777777777777778,True,7.569866341889693,6.3597365894492155,7.569866341889693,True,6.3597365894492155,True,7.569866341889693,True,17.60466587448025
primary,rank_preserving,6671,19,0.7894736842105263,True,9.871369089415584,7.995376740035246,9.871369089415584,True,5.995376740035246,True,9.871369089415584,True,20.239678662850658
primary,rank_preserving,6672,18,0.8333333333333334,True,11.371460158575719,8.892309912064686,11.371460158575719,True,6.892309912064687,True,11.371460158575719,True,21.413417441667647
primary,rank_preserving,6673,19,0.7894736842105263,True,11.0085383825185,8.383483009311558,11.0085383825185,True,6.383483009311558,True,11.0085383825185,True,21.30713213328803
primary,rank_preserving,6674,19,0.7894736842105263,True,10.761821863017333,8.53376051312972,10.761821863017333,True,6.533760513129719,True,10.761821863017333,True,21.011390529251877
primary,rank_preserving,6675,21,0.7142857142857143,True,13.213522599136308,12.560090274114616,13.213522599136308,True,7.560090274114616,True,13.213522599136308,True,23.838908563478988
primary,rank_preserving,6676,19,0.7894736842105263,True,11.030713541817263,9.210386753305418,11.030713541817263,True,7.210386753305418,True,11.030713541817263,True,21.714220245086587
primary,rank_preserving,6677,17,0.7777777777777778,True,6.759905706070702,6.580402471835731,6.759905706070702,True,6.580402471835731,True,6.759905706070702,True,17.395644429287486
primary,rank_preserving,6678,15,0.5789473684210527,True,7.46424996340936,5.963468865001444,7.46424996340936,True,5.963468865001444,True,7.46424996340936,True,17.65444293966725
primary,rank_preserving,6679,20,0.75,True,11.355104191830083,10.754020063277107,11.355104191830083,True,8.754020063277107,True,11.355104191830083,True,23.280305798898155
primary,rank_preserving,6680,19,0.7894736842105263,True,8.80485621765292,8.09097043155382,8.80485621765292,True,6.090970431553819,True,8.80485621765292,True,19.078959799153225
primary,rank_preserving,6681,21,0.7142857142857143,True,13.096385606613548,12.512128168434716,13.096385606613548,True,7.512128168434716,True,13.096385606613548,True,23.788571291597098
primary,rank_preserving,6682,18,0.7368421052631579,True,7.038905037821382,5.6746965136700425,7.038905037821382,True,5.6746965136700425,True,7.038905037821382,True,17.243264012424977
primary,rank_preserving,6683,21,0.7142857142857143,True,12.916428053207696,12.59407889932989,12.916428053207696,True,7.594078899329891,True,12.916428053207696,True,23.54452205163024
primary,rank_preserving,6684,18,0.8333333333333334,True,10.87267329644006,9.204137006284157,10.87267329644006,True,7.2041370062841565,True,10.87267329644006,True,22.189135756417294
primary,rank_preserving,6685,19,0.7894736842105263,True,12.442154878678767,11.55020448449511,12.442154878678767,True,6.55020448449511,True,12.442154878678767,True,23.16724750421867
primary,rank_preserving,6686,19,0.7,True,8.573929366259229,8.237705651518379,8.573929366259229,True,8.237705651518379,True,8.573929366259229,True,19.996052707995926
primary,rank_preserving,6687,16,0.7222222222222222,True,6.932655078115366,5.267687805223452,6.932655078115366,False,8.559770050262816,True,6.932655078115366,True,18.97867672644181
primary,rank_preserving,6688,16,0.8235294117647058,True,8.230941236273463,6.9062718591602135,8.230941236273463,True,6.9062718591602135,True,8.230941236273463,True,19.28917862329844
primary,rank_preserving,6689,20,0.75,True,11.127081470995662,10.029616923662969,11.127081470995662,True,8.029616923662969,True,11.127081470995662,True,22.223226163904243
primary,rank_preserving,6690,18,0.65,True,7.142572396904123,7.0060112391152405,7.142572396904123,False,7.452561561469023,True,7.142572396904123,True,17.99743035086913
primary,rank_preserving,6691,19,0.7894736842105263,True,9.706684795379118,7.650237488681744,9.706684795379118,True,5.650237488681744,True,9.706684795379118,True,19.921496241387302
primary,rank_preserving,6692,17,0.7777777777777778,True,7.896196917148894,5.942566287577806,7.896196917148894,True,5.942566287577806,True,7.896196917148894,True,18.52444047628304
primary,rank_preserving,6693,18,0.8333333333333334,True,9.733285164781883,7.62550945694796,9.733285164781883,True,5.62550945694796,True,9.733285164781883,True,20.08869914421322
primary,rank_preserving,6694,21,0.7142857142857143,True,12.56737638224919,10.141089744136426,12.56737638224919,True,8.141089744136426,True,12.56737638224919,True,23.764208481659786
primary,rank_preserving,6695,19,0.7,True,9.153505677037645,7.275342040398882,9.153505677037645,True,7.275342040398882,True,9.153505677037645,True,19.561697026132002
primary,rank_preserving,6696,20,0.75,True,12.234420676264165,11.999246046527055,12.234420676264165,True,6.9992460465270545,True,12.234420676264165,True,22.75962101571978
primary,rank_preserving,6697,16,0.7222222222222222,True,7.294428004753435,5.295465824787935,7.294428004753435,False,8.973983404911275,True,7.294428004753435,True,19.3336156488555
primary,rank_preserving,6698,18,0.8333333333333334,True,11.435779611150814,9.067741822562251,11.435779611150814,True,7.067741822562251,True,11.435779611150814,True,22.95601809256515
primary,rank_preserving,6699,20,0.75,True,8.491181034257668,7.443279107798424,8.491181034257668,True,5.443279107798423,True,8.491181034257668,True,18.92276231301824
primary,rank_preserving,6700,20,0.6666666666666666,True,8.162402450541624,7.859601954171497,8.162402450541624,True,7.859601954171497,True,8.162402450541624,True,19.239380702508836
primary,rank_preserving,6701,19,0.7894736842105263,True,12.083450868366327,11.694756736468296,12.083450868366327,True,6.694756736468295,True,12.083450868366327,True,22.805743236705474
primary,rank_preserving,6702,22,0.6818181818181818,True,13.17383527296862,10.509128239358459,13.17383527296862,True,8.509128239358459,True,13.17383527296862,True,24.90021732369078
primary,rank_preserving,6703,22,0.6818181818181818,True,13.482558719460984,13.298247601368494,13.482558719460984,True,8.298247601368493,True,13.482558719460984,True,24.99941514617516
primary,rank_preserving,6704,17,0.6842105263157895,True,7.410758771069079,7.019890198020108,7.410758771069079,False,8.088757458560995,True,7.410758771069079,True,18.93249085539908
primary,rank_preserving,6705,18,0.5714285714285714,True,13.855484903774665,12.909476042414568,13.855484903774665,True,6.909476042414568,True,13.855484903774665,True,24.19601441593901
primary,rank_preserving,6706,18,0.8333333333333334,True,8.435346233731547,8.426994038851898,8.435346233731547,True,6.4269940388518965,True,8.435346233731547,True,18.74137996108284
primary,rank_preserving,6707,19,0.7894736842105263,True,11.30783745050472,9.040310150118074,11.30783745050472,True,7.040310150118074,True,11.30783745050472,True,22.19171883741374
primary,rank_preserving,6708,22,0.6818181818181818,True,12.914919400336426,10.119764199913535,12.914919400336426,True,8.119764199913535,True,12.914919400336426,True,24.944960288570496
primary,rank_preserving,6709,17,0.7777777777777778,True,7.8965226508334885,6.203285495290227,7.8965226508334885,True,6.203285495290227,True,7.8965226508334885,True,18.72103969948114
primary,rank_preserving,6710,19,0.7894736842105263,True,10.303974968102567,8.000986511409948,10.303974968102567,True,6.000986511409948,True,10.303974968102567,True,20.621240272290073
primary,rank_preserving,6711,20,0.75,True,11.476389259395216,9.199124079832124,11.476389259395216,True,7.199124079832123,True,11.476389259395216,True,22.597399720733247
primary,rank_preserving,6712,20,0.75,True,10.916030427126554,8.14278541366116,10.916030427126554,True,6.14278541366116,True,10.916030427126554,True,21.718705950929397
primary,rank_preserving,6713,18,0.8333333333333334,True,8.139181697423437,7.971671767269393,8.139181697423437,True,5.971671767269392,True,8.139181697423437,True,18.741074782986946
primary,rank_preserving,6714,17,0.7777777777777778,True,7.212884208658206,6.6230608851691795,7.212884208658206,True,6.6230608851691795,True,7.212884208658206,True,17.918765282009815
primary,rank_preserving,6715,20,0.75,True,11.814474107311487,10.163474171329778,11.814474107311487,True,8.163474171329778,True,11.814474107311487,True,23.574494071743384
primary,rank_preserving,6716,21,0.7142857142857143,True,12.233787209748993,9.760230347697615,12.233787209748993,True,7.760230347697615,True,12.233787209748993,True,23.608896108902037
primary,rank_preserving,6717,20,0.75,True,9.310216640564109,9.30737566774633,9.310216640564109,True,7.30737566774633,True,9.310216640564109,True,20.02032823978868
primary,rank_preserving,6718,19,0.7894736842105263,True,10.037169366567639,7.701881002510012,10.037169366567639,True,5.701881002510012,True,10.037169366567639,True,20.37908866296811
primary,rank_preserving,6719,20,0.75,True,13.55073764081829,11.543158909781887,13.55073764081829,True,5.543158909781887,True,13.55073764081829,True,24.033646606361636
primary,rank_preserving,6720,18,0.7368421052631579,True,6.69865975568499,6.570088074682447,6.69865975568499,True,6.570088074682447,True,6.69865975568499,True,17.406400656999356
primary,rank_preserving,6721,20,0.75,True,10.761961694449017,10.183288429292148,10.761961694449017,True,8.183288429292148,True,10.761961694449017,True,22.48245848522385
primary,rank_preserving,6722,18,0.5714285714285714,True,12.96628601531355,11.428188368382976,12.96628601531355,True,5.428188368382976,True,12.96628601531355,True,23.10642679954291
