parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
secondary,unconstrained,1883,26,0.4642857142857143,True,9.809033543843453,8.652127177140837,9.809033543843453,True,7.288380419980112,True,9.809033543843453,True,20.526482023182886
secondary,unconstrained,1884,24,0.56,True,13.998693684952084,10.215226120434,13.998693684952084,True,7.4536020016744775,True,13.998693684952084,True,25.44883834366368
secondary,unconstrained,1885,22,0.4230769230769231,True,11.268034219155883,10.273948265976177,11.268034219155883,True,5.028413167816805,True,11.268034219155883,True,22.055061002110076
secondary,unconstrained,1886,24,0.56,True,8.785302696693298,7.87607202050145,8.785302696693298,True,7.87607202050145,True,8.785302696693298,True,20.309310349084086
secondary,unconstrained,1887,24,0.56,True,13.403721433584968,11.868382238861209,13.403721433584968,True,5.850123197704736,True,13.403721433584968,True,23.442794095456662
secondary,unconstrained,1888,26,0.41379310344827586,True,7.8152605021318555,6.540025703175809,7.8152605021318555,False,7.921581941019501,True,7.8152605021318555,True,16.80342983221132
secondary,unconstrained,1889,26,0.5769230769230769,True,12.774811445430688,12.714242062395662,12.774811445430688,True,6.474784743084581,True,12.774811445430688,True,24.222400846730952
secondary,unconstrained,1890,25,0.5384615384615384,True,9.78001691003435,7.627429733684232,9.78001691003435,True,5.204781416516749,True,9.78001691003435,True,20.29856514031693
secondary,unconstrained,1891,30,0.45161290322580644,True,8.963168780030394,8.517646260624705,8.963168780030394,True,8.517646260624705,True,8.963168780030394,True,20.998172277052507
secondary,unconstrained,1892,21,0.5652173913043478,True,8.173392507545499,8.159026328181039,8.173392507545499,False,8.97278617552301,True,8.173392507545499,True,19.792587823699513
secondary,unconstrained,1893,28,0.5357142857142857,True,9.314689261245858,9.282678992784243,9.314689261245858,True,7.998714491638362,True,9.314689261245858,True,20.99154545536659
secondary,unconstrained,1894,19,0.6190476190476191,True,7.504325316401994,5.509272800231415,7.504325316401994,False,8.40331002588593,True,7.504325316401994,True,19.012245834580376
secondary,unconstrained,1895,20,0.5909090909090909,True,6.657810199286567,6.135268932816774,6.657810199286567,False,7.405497945923478,True,6.657810199286567,True,17.424753392843567
secondary,unconstrained,1896,21,0.6363636363636364,True,9.160805341732818,7.588415702237939,9.160805341732818,True,7.588415702237939,True,9.160805341732818,True,21.664812412425412
secondary,unconstrained,1897,24,0.39285714285714285,True,11.835051506267785,8.473581718237549,11.835051506267785,True,5.7795219868896766,True,11.835051506267785,True,23.487290471665553
secondary,unconstrained,1898,30,0.45161290322580644,True,9.4506926048778,8.954865148610871,9.4506926048778,True,7.502334685652039,True,9.4506926048778,True,21.144015116066704
secondary,unconstrained,1899,27,0.5,True,13.70050462150445,12.825450135790017,13.70050462150445,True,6.213663771712328,True,13.70050462150445,True,25.4516370156066
secondary,unconstrained,1900,19,0.6190476190476191,True,7.238052885024011,6.155806466383947,7.238052885024011,False,7.648835342391569,True,7.238052885024011,True,19.407070095652244
secondary,unconstrained,1901,25,0.42857142857142855,True,6.435563285429322,5.821172649095148,6.435563285429322,True,5.821172649095148,True,6.435563285429322,True,18.642798500214667
secondary,unconstrained,1902,21,0.5652173913043478,True,7.081903633350123,5.981453353326253,7.081903633350123,False,9.17207214199228,True,7.081903633350123,True,18.73067056801672
secondary,unconstrained,1903,28,0.43333333333333335,True,10.759931122602682,10.386532661339972,10.759931122602682,True,8.595972593921793,True,10.759931122602682,True,23.380771086435274
secondary,unconstrained,1904,26,0.41379310344827586,True,11.160103204163745,8.492515336424807,11.160103204163745,True,5.774315376416739,True,11.160103204163745,True,22.214453326395684
secondary,unconstrained,1905,21,0.5652173913043478,True,6.3877350901750285,5.544834585344596,6.3877350901750285,False,8.6120432444261,True,6.3877350901750285,True,18.194045534538194
secondary,unconstrained,1906,28,0.43333333333333335,True,7.845117597999649,7.2189930389686054,7.845117597999649,True,7.2189930389686054,True,7.845117597999649,True,19.334306901280286
secondary,unconstrained,1907,27,0.5555555555555556,True,13.982284234632145,11.701619383163433,13.982284234632145,True,9.296038230430831,True,13.982284234632145,True,26.63038936739841
secondary,unconstrained,1908,31,0.4838709677419355,True,13.954597314804067,13.295900680371433,13.954597314804067,True,8.431317193211886,True,13.954597314804067,True,26.069346453267293
secondary,unconstrained,1909,26,0.5769230769230769,True,9.02563763033379,8.861485369419217,9.02563763033379,True,7.578606108323256,True,9.02563763033379,True,20.153623846395792
secondary,unconstrained,1910,30,0.45161290322580644,True,12.431244068736982,9.369141236562044,12.431244068736982,True,7.65176124572723,True,12.431244068736982,True,23.924510728841156
secondary,unconstrained,1911,27,0.5555555555555556,True,11.435170416732735,8.191781364805319,11.435170416732735,True,5.629476284588282,True,11.435170416732735,True,22.954518917131256
secondary,unconstrained,1912,24,0.625,True,11.296032095329412,10.17541157772544,11.296032095329412,True,7.671794393586704,True,11.296032095329412,True,24.72011551952278
secondary,unconstrained,1913,22,0.48,True,11.727186224295227,9.340914707683979,11.727186224295227,True,6.716219572148969,True,11.727186224295227,True,23.739157625999297
secondary,unconstrained,1914,21,0.6363636363636364,True,11.755492627755926,9.693323747447966,11.755492627755926,True,7.765477876284113,True,11.755492627755926,True,24.35233550491749
secondary,unconstrained,1915,25,0.5384615384615384,True,9.00980321707462,7.80775672803654,9.00980321707462,True,5.152368309844574,True,9.00980321707462,True,21.623996038562904
secondary,unconstrained,1916,29,0.4666666666666667,True,9.673022285279902,8.267644476134977,9.673022285279902,True,5.870689812726582,True,9.673022285279902,True,21.83192491518671
secondary,unconstrained,1917,23,0.5833333333333334,True,7.164484923548366,6.074914495381202,7.164484923548366,True,6.074914495381202,True,7.164484923548366,True,18.294456535404656
secondary,unconstrained,1918,24,0.56,True,7.796041729677084,7.739183265760407,7.796041729677084,True,6.522120151349078,True,7.796041729677084,True,17.509651654474993
secondary,unconstrained,1919,24,0.5,True,7.764155203755721,7.141184396177855,7.764155203755721,False,7.805915475788251,True,7.764155203755721,True,18.13112546919286
secondary,unconstrained,1920,25,0.6,True,10.48695061985594,7.979830739653272,10.48695061985594,True,5.61736331979175,True,10.48695061985594,True,21.750388849729237
secondary,unconstrained,1921,28,0.4827586206896552,True,13.263331036304212,10.306644245057564,13.263331036304212,True,8.036534977521848,True,13.263331036304212,True,24.74426049750838
secondary,unconstrained,1922,24,0.4444444444444444,True,6.16044273689682,5.771425574817177,6.16044273689682,True,5.771425574817177,True,6.16044273689682,True,16.672998543039757
secondary,unconstrained,1923,28,0.43333333333333335,True,9.74947579073502,9.553175736328363,9.74947579073502,True,8.312735824423171,True,9.74947579073502,True,20.915971375616813
secondary,unconstrained,1924,27,0.5,True,13.879184092648016,13.191601874090598,13.879184092648016,True,7.406120128469247,True,13.879184092648016,True,24.638498105429747
secondary,unconstrained,1925,23,0.52,True,6.11649620003122,5.982925759078036,6.11649620003122,False,7.915881242192406,True,6.11649620003122,True,17.604769372466404
